sample	Chrom	Start	End	value
TCGA-W5-AA33-01A	18	326691	79349796	0.0563
TCGA-W5-AA33-01A	19	283868	11926868	0.2465
TCGA-W5-AA33-01A	19	11929468	11933296	-0.7812
TCGA-W5-AA33-01A	19	11937820	23780176	0.2386
TCGA-W5-AA33-01A	19	23780313	32543555	0.2847
TCGA-W5-AA33-01A	19	32543623	58370362	0.2464
TCGA-W5-AA33-01A	20	472817	14684884	0.0447
TCGA-W5-AA33-01A	20	14686769	14710476	-0.8275
TCGA-W5-AA33-01A	20	14711021	34838409	0.0404
TCGA-W5-AA33-01A	20	34844720	34847358	-0.9417
TCGA-W5-AA33-01A	20	34854447	63588502	0.0361
TCGA-W5-AA33-01A	21	13974127	31361518	0.0575
TCGA-W5-AA33-01A	21	31362789	46262057	0.0353
TCGA-W5-AA33-01A	22	16934932	36017243	0.0344
TCGA-W5-AA33-01A	22	36018321	46510201	0.0132
TCGA-W5-AA33-01A	22	46511545	48940621	0.0487
TCGA-W5-AA33-01A	X	3236359	106890010	0.0042
TCGA-W5-AA33-01A	X	106891056	106893571	-3.0651
TCGA-W5-AA33-01A	X	106893589	146420584	0.0129
TCGA-W5-AA33-01A	X	146421260	146422903	-3.3172
TCGA-W5-AA33-01A	X	146424068	155677414	-0.006999999999999999
TCGA-W5-AA2W-01A	1	3301765	55493567	-0.7744
TCGA-W5-AA2W-01A	1	55493842	63215997	-0.7035
TCGA-W5-AA2W-01A	1	63218204	63218789	-2.7127
TCGA-W5-AA2W-01A	1	63222399	108712919	-0.6831
TCGA-W5-AA2W-01A	1	108713513	114389525	-0.7581
TCGA-W5-AA2W-01A	1	114393326	119984772	0.0723
TCGA-W5-AA2W-01A	1	146716041	151565758	0.7604
TCGA-W5-AA2W-01A	1	151565890	153258885	0.8306
TCGA-W5-AA2W-01A	1	153259007	157319760	0.7667
TCGA-W5-AA2W-01A	1	157319929	158544407	0.8397
TCGA-W5-AA2W-01A	1	158544421	158545295	0.3594
TCGA-W5-AA2W-01A	1	158580102	159967032	0.8547
TCGA-W5-AA2W-01A	1	159969839	161811380	0.7658
TCGA-W5-AA2W-01A	1	161811410	169759318	0.8525
TCGA-W5-AA2W-01A	1	169760017	186681619	1.0972
TCGA-W5-AA2W-01A	1	186681951	199869374	1.1708
TCGA-W5-AA2W-01A	1	199869919	200426618	1.0945
TCGA-W5-AA2W-01A	1	200427738	205949885	1.0219
TCGA-W5-AA2W-01A	1	205951552	208414549	1.0826
TCGA-W5-AA2W-01A	1	208415714	210330479	1.1397
TCGA-W5-AA2W-01A	1	210331855	213692012	1.0772
TCGA-W5-AA2W-01A	1	213694064	215188416	1.1272
TCGA-W5-AA2W-01A	1	215188616	217848079	1.181
TCGA-W5-AA2W-01A	1	217850966	223012075	1.1301
TCGA-W5-AA2W-01A	1	223014806	237259907	1.0764
TCGA-W5-AA2W-01A	1	237262125	239879389	1.1486
TCGA-W5-AA2W-01A	1	239880800	247650984	1.0907
TCGA-W5-AA2W-01A	2	480597	8667120	0.0814
TCGA-W5-AA2W-01A	2	8668931	11732663	0.0274
TCGA-W5-AA2W-01A	2	11735364	23698731	0.0892
TCGA-W5-AA2W-01A	2	23700039	27858304	0.0146
TCGA-W5-AA2W-01A	2	27862179	33960694	0.0553
TCGA-W5-AA2W-01A	2	33969596	36638681	0.0983
TCGA-W5-AA2W-01A	2	36640514	39729696	0.0521
TCGA-W5-AA2W-01A	2	39731920	41702196	0.1233
TCGA-W5-AA2W-01A	2	41703005	48871707	0.0536
TCGA-W5-AA2W-01A	2	48873510	51491627	0.1271
TCGA-W5-AA2W-01A	2	51491682	58032561	0.0859
TCGA-W5-AA2W-01A	2	58032732	60102787	0.1224
TCGA-W5-AA2W-01A	2	60104453	65903739	0.0445
TCGA-W5-AA2W-01A	2	65903773	67842457	0.10300000000000001
TCGA-W5-AA2W-01A	2	67842735	75114460	0.0419
TCGA-W5-AA2W-01A	2	75114488	84633345	0.0979
TCGA-W5-AA2W-01A	2	84634112	101894320	0.0347
TCGA-W5-AA2W-01A	2	101899496	110973407	0.0805
TCGA-W5-AA2W-01A	2	110978875	114108163	0.026000000000000002
TCGA-W5-AA2W-01A	2	114109621	119385235	0.0844
TCGA-W5-AA2W-01A	2	119386523	119388500	-0.6049
TCGA-W5-AA2W-01A	2	119390517	122086690	0.0527
TCGA-W5-AA2W-01A	2	122092721	126824410	0.0989
TCGA-W5-AA2W-01A	2	126824756	127273157	0.0603
TCGA-W5-AA2W-01A	2	127273212	128303096	-0.0066
TCGA-W5-AA2W-01A	2	128307912	135419881	0.0798
TCGA-W5-AA2W-01A	2	135429682	136458142	0.0364
TCGA-W5-AA2W-01A	2	136458153	151245286	0.1106
TCGA-W5-AA2W-01A	2	151245374	154025761	0.0716
TCGA-W5-AA2W-01A	2	154026223	157310792	0.127
TCGA-W5-AA2W-01A	2	157313536	161788364	0.0914
TCGA-W5-AA2W-01A	2	161789492	168319349	0.1329
TCGA-W5-AA2W-01A	2	168319860	175258055	0.0812
TCGA-W5-AA2W-01A	2	175263003	197379105	0.1136
TCGA-W5-AA2W-01A	2	197379348	197807809	-0.0211
TCGA-W5-AA2W-01A	2	197808045	200520978	0.1117
TCGA-W5-AA2W-01A	2	200521854	203852990	0.0447
TCGA-W5-AA2W-01A	2	203855281	208885622	0.0932
TCGA-W5-AA2W-01A	2	208888244	213151021	0.1353
TCGA-W5-AA2W-01A	2	213156189	217741380	0.0979
TCGA-W5-AA2W-01A	2	217742234	219854810	0.0344
TCGA-W5-AA2W-01A	2	219857977	229698609	0.0977
TCGA-W5-AA2W-01A	2	229701626	233991568	0.0309
TCGA-W5-AA2W-01A	2	233992970	237769196	0.065
TCGA-W5-AA2W-01A	2	237771799	241537572	0.0234
TCGA-W5-AA2W-01A	3	2170634	5213317	-0.72
TCGA-W5-AA2W-01A	3	5214484	5215097	-2.8316
TCGA-W5-AA2W-01A	3	5215171	12408294	-0.7369
TCGA-W5-AA2W-01A	3	12408855	12409838	-3.6262
TCGA-W5-AA2W-01A	3	12411265	12743076	-0.696
TCGA-W5-AA2W-01A	3	12747339	16383842	-0.773
TCGA-W5-AA2W-01A	3	16384920	24108950	-0.6798
TCGA-W5-AA2W-01A	3	24110895	27720597	0.1242
TCGA-W5-AA2W-01A	3	27732434	30633878	-0.6743
TCGA-W5-AA2W-01A	3	30636708	33236336	-0.7254
TCGA-W5-AA2W-01A	3	33239368	36544529	-0.6566
TCGA-W5-AA2W-01A	3	36544596	57929747	-0.7342
TCGA-W5-AA2W-01A	3	57929752	57930734	-2.6466
TCGA-W5-AA2W-01A	3	57932063	58639043	-0.7699
TCGA-W5-AA2W-01A	3	58639349	78011382	-0.6903
TCGA-W5-AA2W-01A	3	78015716	95776201	0.1314
TCGA-W5-AA2W-01A	3	95777253	95787783	-0.6152
TCGA-W5-AA2W-01A	3	95789820	118968072	0.1234
TCGA-W5-AA2W-01A	3	118969547	143147671	0.085
TCGA-W5-AA2W-01A	3	143147790	162762809	0.1234
TCGA-W5-AA2W-01A	3	163008827	165313727	0.606
TCGA-W5-AA2W-01A	3	165315403	166162790	0.5359
TCGA-W5-AA2W-01A	3	166165773	169647757	0.6395
TCGA-W5-AA2W-01A	3	169647865	173091608	0.5789
TCGA-W5-AA2W-01A	3	173093664	176675203	0.6261
TCGA-W5-AA2W-01A	3	176678617	176691586	0.3784
TCGA-W5-AA2W-01A	3	176691787	179158959	0.57
TCGA-W5-AA2W-01A	3	179159023	179782640	0.493
TCGA-W5-AA2W-01A	3	179783113	182916039	0.589
TCGA-W5-AA2W-01A	3	182916545	184217470	0.5089
TCGA-W5-AA2W-01A	3	184217471	184228486	-0.157
TCGA-W5-AA2W-01A	3	184228686	187080640	0.5242
TCGA-W5-AA2W-01A	3	187081083	189512415	0.5738
TCGA-W5-AA2W-01A	3	189514806	189514826	-0.4585
TCGA-W5-AA2W-01A	3	189514852	192878608	0.5935
TCGA-W5-AA2W-01A	3	192884824	192884948	0.0126
TCGA-W5-AA2W-01A	3	192893525	194742168	0.5691
TCGA-W5-AA2W-01A	3	194745716	197812401	0.4778
TCGA-W5-AA2W-01A	4	1059384	3651681	-0.0024
TCGA-W5-AA2W-01A	4	3653545	9765746	0.0566
TCGA-W5-AA2W-01A	4	9765845	18208363	0.0942
TCGA-W5-AA2W-01A	4	18210143	24493847	0.1244
TCGA-W5-AA2W-01A	4	24494770	26671351	0.0843
TCGA-W5-AA2W-01A	4	26677123	37372424	0.1303
TCGA-W5-AA2W-01A	4	37373217	41418397	0.0597
TCGA-W5-AA2W-01A	4	41420596	53842891	0.1114
TCGA-W5-AA2W-01A	4	53844785	57881674	-0.695
TCGA-W5-AA2W-01A	4	57894646	180430135	-0.665
TCGA-W5-AA2W-01A	4	180430482	182528763	-0.696
TCGA-W5-AA2W-01A	4	182531061	182531382	-2.7168
TCGA-W5-AA2W-01A	4	182531580	187842528	-0.7235
TCGA-W5-AA2W-01A	5	913983	3811544	0.0558
TCGA-W5-AA2W-01A	5	3812344	7085256	0.0818
TCGA-W5-AA2W-01A	5	7085926	68557862	0.1027
TCGA-W5-AA2W-01A	5	68558008	82539251	0.0809
TCGA-W5-AA2W-01A	5	82542290	130520398	0.1179
TCGA-W5-AA2W-01A	5	130520721	135176918	0.0578
TCGA-W5-AA2W-01A	5	135182246	137553118	0.1073
TCGA-W5-AA2W-01A	5	137559336	143205089	0.0504
TCGA-W5-AA2W-01A	5	143205383	149380507	0.1084
TCGA-W5-AA2W-01A	5	149380521	151424288	0.0481
TCGA-W5-AA2W-01A	5	151431172	154463537	0.1154
TCGA-W5-AA2W-01A	5	154465243	154932485	0.0189
TCGA-W5-AA2W-01A	5	154937324	156748601	0.1256
TCGA-W5-AA2W-01A	5	156754298	158067909	0.0529
TCGA-W5-AA2W-01A	5	158071810	158102219	0.1194
TCGA-W5-AA2W-01A	5	158102356	158103236	1.1004
TCGA-W5-AA2W-01A	5	158106426	159890409	0.1244
TCGA-W5-AA2W-01A	5	159890451	160601571	0.0437
TCGA-W5-AA2W-01A	5	160602170	171200671	0.1144
TCGA-W5-AA2W-01A	5	171201302	176245097	0.0507
TCGA-W5-AA2W-01A	5	176246312	180934240	0.0148
TCGA-W5-AA2W-01A	6	1011760	1282155	0.0983
TCGA-W5-AA2W-01A	6	1282297	7327613	0.0421
TCGA-W5-AA2W-01A	6	7328290	13066285	0.0711
TCGA-W5-AA2W-01A	6	13070458	18371667	0.0355
TCGA-W5-AA2W-01A	6	18371716	24188991	0.0886
TCGA-W5-AA2W-01A	6	24193641	31084350	0.05
TCGA-W5-AA2W-01A	6	31086090	37213949	0.0115
TCGA-W5-AA2W-01A	6	37214208	41574507	0.0609
TCGA-W5-AA2W-01A	6	41580692	43681251	0.0035
TCGA-W5-AA2W-01A	6	43681784	45407391	0.0571
TCGA-W5-AA2W-01A	6	45409301	51967589	0.1186
TCGA-W5-AA2W-01A	6	51971300	55129686	0.0818
TCGA-W5-AA2W-01A	6	55130528	87118109	0.1236
TCGA-W5-AA2W-01A	6	87119450	90878163	-0.7146
TCGA-W5-AA2W-01A	6	90878394	105211258	-0.6587
TCGA-W5-AA2W-01A	6	105212164	111749014	-0.7275
TCGA-W5-AA2W-01A	6	111749135	148188317	-0.6752
TCGA-W5-AA2W-01A	6	148189540	151451260	-0.7312
TCGA-W5-AA2W-01A	6	151453332	156535881	-0.6885
TCGA-W5-AA2W-01A	6	156536229	160973083	-0.7468
TCGA-W5-AA2W-01A	6	160973221	160974285	-2.5581
TCGA-W5-AA2W-01A	6	160974755	170596889	-0.733
TCGA-W5-AA2W-01A	7	664936	7139588	0.0154
TCGA-W5-AA2W-01A	7	7147860	11368624	0.0972
TCGA-W5-AA2W-01A	7	11370251	20666446	0.1273
TCGA-W5-AA2W-01A	7	20670414	23079742	0.102
TCGA-W5-AA2W-01A	7	23080136	23901345	0.0277
TCGA-W5-AA2W-01A	7	23901393	43628358	0.0912
TCGA-W5-AA2W-01A	7	43629149	45725693	0.0159
TCGA-W5-AA2W-01A	7	45729769	55407835	0.1039
TCGA-W5-AA2W-01A	7	55407973	69615214	0.0357
TCGA-W5-AA2W-01A	7	69615839	70742865	0.1047
TCGA-W5-AA2W-01A	7	70744009	72854426	0.0489
TCGA-W5-AA2W-01A	7	72859231	76420815	-0.0218
TCGA-W5-AA2W-01A	7	76424106	78005022	0.0643
TCGA-W5-AA2W-01A	7	78005663	97655682	0.1144
TCGA-W5-AA2W-01A	7	97656313	103147076	0.0095
TCGA-W5-AA2W-01A	7	103148766	108294287	0.0835
TCGA-W5-AA2W-01A	7	108295461	127195508	0.1248
TCGA-W5-AA2W-01A	7	127197409	128080871	0.0755
TCGA-W5-AA2W-01A	7	128083780	132173901	0.0436
TCGA-W5-AA2W-01A	7	132174702	138232631	0.0965
TCGA-W5-AA2W-01A	7	138233100	141163846	0.0407
TCGA-W5-AA2W-01A	7	141165220	148387540	0.1009
TCGA-W5-AA2W-01A	7	148390245	158592540	0.0472
TCGA-W5-AA2W-01A	8	667625	2043999	0.0338
TCGA-W5-AA2W-01A	8	2046987	8615051	0.0974
TCGA-W5-AA2W-01A	8	8615650	13237649	0.0594
TCGA-W5-AA2W-01A	8	13237698	16867696	0.1033
TCGA-W5-AA2W-01A	8	16868326	40988955	0.065
TCGA-W5-AA2W-01A	8	40992028	48632158	0.0273
TCGA-W5-AA2W-01A	8	48635701	56557065	0.0751
TCGA-W5-AA2W-01A	8	56557681	65347701	0.102
TCGA-W5-AA2W-01A	8	65347804	67571047	0.0421
TCGA-W5-AA2W-01A	8	67575544	69734916	0.0983
TCGA-W5-AA2W-01A	8	69736468	70985440	0.0205
TCGA-W5-AA2W-01A	8	70986095	72886676	0.1082
TCGA-W5-AA2W-01A	8	72886757	74522916	0.0613
TCGA-W5-AA2W-01A	8	74530815	84046819	0.1074
TCGA-W5-AA2W-01A	8	84047236	84050102	-1.1267
TCGA-W5-AA2W-01A	8	84053763	89321476	0.1039
TCGA-W5-AA2W-01A	8	89321506	89321628	-1.3174
TCGA-W5-AA2W-01A	8	89321705	103878596	0.0846
TCGA-W5-AA2W-01A	8	103882060	119200751	0.1177
TCGA-W5-AA2W-01A	8	119201905	122763317	0.0975
TCGA-W5-AA2W-01A	8	122764602	127035073	0.06
TCGA-W5-AA2W-01A	8	127035343	138719784	0.0908
TCGA-W5-AA2W-01A	8	138720819	138773549	-0.0425
TCGA-W5-AA2W-01A	8	138774279	139952942	0.0667
TCGA-W5-AA2W-01A	8	139953008	144182542	0.0025
TCGA-W5-AA2W-01A	9	789794	14172049	-0.7046
TCGA-W5-AA2W-01A	9	14178782	14193808	-3.8382
TCGA-W5-AA2W-01A	9	14193954	31373832	-0.6909
TCGA-W5-AA2W-01A	9	31378586	31789703	0.1254
TCGA-W5-AA2W-01A	9	31803781	32870070	0.5525
TCGA-W5-AA2W-01A	9	32870290	37918948	0.4846
TCGA-W5-AA2W-01A	9	37921690	38752071	0.5191
TCGA-W5-AA2W-01A	9	68423153	68613485	0.0187
TCGA-W5-AA2W-01A	9	68613723	83684893	0.0844
TCGA-W5-AA2W-01A	9	83689465	98800632	0.0471
TCGA-W5-AA2W-01A	9	98801354	100955372	0.0672
TCGA-W5-AA2W-01A	9	100955469	104636026	0.1102
TCGA-W5-AA2W-01A	9	104640545	111133195	0.0692
TCGA-W5-AA2W-01A	9	111137612	113520121	0.0295
TCGA-W5-AA2W-01A	9	113524270	122513911	0.0718
TCGA-W5-AA2W-01A	9	122514531	128222476	0.0235
TCGA-W5-AA2W-01A	9	128231175	129125837	-0.0722
TCGA-W5-AA2W-01A	9	129130388	138044505	0.0108
TCGA-W5-AA2W-01A	10	366509	8588031	0.0598
TCGA-W5-AA2W-01A	10	8588605	10386002	0.1074
TCGA-W5-AA2W-01A	10	10386116	11660190	0.0668
TCGA-W5-AA2W-01A	10	11662913	13448059	0.0211
TCGA-W5-AA2W-01A	10	13449475	18774629	0.07
TCGA-W5-AA2W-01A	10	18778045	20665878	0.1158
TCGA-W5-AA2W-01A	10	20666083	50795972	0.0649
TCGA-W5-AA2W-01A	10	50796201	52437360	0.1228
TCGA-W5-AA2W-01A	10	52437746	52437988	-0.8393
TCGA-W5-AA2W-01A	10	52440672	58803874	0.1105
TCGA-W5-AA2W-01A	10	58803947	62397461	0.5859
TCGA-W5-AA2W-01A	10	62400357	68199280	0.0872
TCGA-W5-AA2W-01A	10	68200080	75486007	0.0233
TCGA-W5-AA2W-01A	10	75487163	95653307	0.0764
TCGA-W5-AA2W-01A	10	95654939	121481679	-0.7192
TCGA-W5-AA2W-01A	10	121483194	126434342	0.0488
TCGA-W5-AA2W-01A	10	126438594	126439011	-1.3603
TCGA-W5-AA2W-01A	10	126440217	127047383	0.0396
TCGA-W5-AA2W-01A	10	127047785	129928420	0.07400000000000001
TCGA-W5-AA2W-01A	10	129928476	133411599	0.0116
TCGA-W5-AA2W-01A	11	456012	3860631	-0.0105
TCGA-W5-AA2W-01A	11	3863672	8882384	0.0467
TCGA-W5-AA2W-01A	11	8885089	9721772	-0.0045
TCGA-W5-AA2W-01A	11	9723053	21216085	0.0691
TCGA-W5-AA2W-01A	11	21216151	31832360	0.1039
TCGA-W5-AA2W-01A	11	31832525	36746183	0.0612
TCGA-W5-AA2W-01A	11	36746274	42138923	0.0985
TCGA-W5-AA2W-01A	11	42139004	43918356	0.0595
TCGA-W5-AA2W-01A	11	43918372	48206945	0.0137
TCGA-W5-AA2W-01A	11	48207144	61053974	0.0609
TCGA-W5-AA2W-01A	11	61057550	69008843	-0.0215
TCGA-W5-AA2W-01A	11	69012165	78643824	0.0129
TCGA-W5-AA2W-01A	11	78644167	87685951	0.0811
TCGA-W5-AA2W-01A	11	87686890	106861367	0.1019
TCGA-W5-AA2W-01A	11	106861542	113821114	0.0827
TCGA-W5-AA2W-01A	11	113821855	118759000	0.0555
TCGA-W5-AA2W-01A	11	118762462	119300838	-0.0461
TCGA-W5-AA2W-01A	11	119305688	126702778	0.0482
TCGA-W5-AA2W-01A	11	126706648	128475053	0.0969
TCGA-W5-AA2W-01A	11	128475189	129020400	0.0577
TCGA-W5-AA2W-01A	11	129026335	129026353	-1.0219
TCGA-W5-AA2W-01A	11	129027171	131570364	0.0543
TCGA-W5-AA2W-01A	11	131571120	133821787	0.0928
TCGA-W5-AA2W-01A	11	133822245	133886292	-0.1153
TCGA-W5-AA2W-01A	11	133886543	134272740	0.0855
TCGA-W5-AA2W-01A	12	780472	13183649	0.0489
TCGA-W5-AA2W-01A	12	13185092	30488282	0.1031
TCGA-W5-AA2W-01A	12	30493954	32997586	0.0467
TCGA-W5-AA2W-01A	12	32997689	39923774	0.0863
TCGA-W5-AA2W-01A	12	39923841	41610937	0.1282
TCGA-W5-AA2W-01A	12	41611888	42076719	0.0784
TCGA-W5-AA2W-01A	12	42077192	42077398	-0.9071
TCGA-W5-AA2W-01A	12	42080055	48120797	0.0757
TCGA-W5-AA2W-01A	12	48121376	51531521	-0.0019
TCGA-W5-AA2W-01A	12	51532111	55582360	0.0416
TCGA-W5-AA2W-01A	12	55583361	58135084	-0.0058
TCGA-W5-AA2W-01A	12	58136153	63251585	0.1109
TCGA-W5-AA2W-01A	12	63252040	64607678	0.067
TCGA-W5-AA2W-01A	12	64609189	64839053	-0.0397
TCGA-W5-AA2W-01A	12	64840981	66491357	0.0808
TCGA-W5-AA2W-01A	12	66493204	67300118	0.1271
TCGA-W5-AA2W-01A	12	67304394	70622726	0.0597
TCGA-W5-AA2W-01A	12	70622861	91996298	0.1167
TCGA-W5-AA2W-01A	12	91996570	107310337	0.0785
TCGA-W5-AA2W-01A	12	107312595	109060272	0.0567
TCGA-W5-AA2W-01A	12	109061341	112578749	0.0053
TCGA-W5-AA2W-01A	12	112581790	120083958	0.0541
TCGA-W5-AA2W-01A	12	120087858	122852833	-0.0172
TCGA-W5-AA2W-01A	12	122858338	125227620	0.0284
TCGA-W5-AA2W-01A	12	125227903	128427850	0.0811
TCGA-W5-AA2W-01A	12	128428724	132605822	0.0405
TCGA-W5-AA2W-01A	13	18874255	21689736	0.0392
TCGA-W5-AA2W-01A	13	21689811	26915559	0.076
TCGA-W5-AA2W-01A	13	26915636	31374290	0.0385
TCGA-W5-AA2W-01A	13	31374912	47474445	0.087
TCGA-W5-AA2W-01A	13	47475359	53153380	0.0631
TCGA-W5-AA2W-01A	13	53157622	53827718	0.1187
TCGA-W5-AA2W-01A	13	53830800	53830820	-1.0558
TCGA-W5-AA2W-01A	13	53838587	94995856	0.1175
TCGA-W5-AA2W-01A	13	94996093	100871172	0.0784
TCGA-W5-AA2W-01A	13	100871405	109804341	0.1144
TCGA-W5-AA2W-01A	13	109804528	114226675	0.0565
TCGA-W5-AA2W-01A	14	20033191	24648957	0.0252
TCGA-W5-AA2W-01A	14	24650267	34025024	0.1046
TCGA-W5-AA2W-01A	14	34025050	35883032	0.0445
TCGA-W5-AA2W-01A	14	35883117	39046986	0.0946
TCGA-W5-AA2W-01A	14	39047798	39832543	0.0206
TCGA-W5-AA2W-01A	14	39833672	49345765	0.1117
TCGA-W5-AA2W-01A	14	49347092	50418620	0.0372
TCGA-W5-AA2W-01A	14	50419321	68741052	0.07
TCGA-W5-AA2W-01A	14	68741986	78166921	0.0352
TCGA-W5-AA2W-01A	14	78166929	88360497	0.1116
TCGA-W5-AA2W-01A	14	88362961	93446698	0.0301
TCGA-W5-AA2W-01A	14	93446930	99098047	0.0648
TCGA-W5-AA2W-01A	14	99098059	105533894	0.0171
TCGA-W5-AA2W-01A	15	23437561	28315670	0.0555
TCGA-W5-AA2W-01A	15	28315870	32889744	0.4961
TCGA-W5-AA2W-01A	15	32890587	33592558	0.5616
TCGA-W5-AA2W-01A	15	33600071	35516879	0.5049
TCGA-W5-AA2W-01A	15	35520079	36892655	0.5796
TCGA-W5-AA2W-01A	15	36892835	40256574	0.5319
TCGA-W5-AA2W-01A	15	40257089	45320023	0.4682
TCGA-W5-AA2W-01A	15	45323631	63740838	0.5275
TCGA-W5-AA2W-01A	15	63752639	67029760	0.4636
TCGA-W5-AA2W-01A	15	67029967	73565885	0.4984
TCGA-W5-AA2W-01A	15	73566074	79152270	0.4642
TCGA-W5-AA2W-01A	15	79152887	88169726	0.5116
TCGA-W5-AA2W-01A	15	88169749	91129606	0.4699
TCGA-W5-AA2W-01A	15	91133330	101344124	0.5227
TCGA-W5-AA2W-01A	16	603333	5738295	-0.0146
TCGA-W5-AA2W-01A	16	5738914	10185991	0.0422
TCGA-W5-AA2W-01A	16	10186159	47113274	0.0127
TCGA-W5-AA2W-01A	16	47116473	50939744	0.0387
TCGA-W5-AA2W-01A	16	50941812	58884935	0.0537
TCGA-W5-AA2W-01A	16	58885209	65853967	0.1049
TCGA-W5-AA2W-01A	16	65855404	66256453	0.0595
TCGA-W5-AA2W-01A	16	66258915	70740779	0.0026
TCGA-W5-AA2W-01A	16	70741668	83635130	0.0608
TCGA-W5-AA2W-01A	16	83635234	89317317	0.0186
TCGA-W5-AA2W-01A	17	1074619	10177980	-0.0111
TCGA-W5-AA2W-01A	17	10178304	34854889	0.0234
TCGA-W5-AA2W-01A	17	34857944	34865766	-0.7308
TCGA-W5-AA2W-01A	17	34866244	37227337	0.0172
TCGA-W5-AA2W-01A	17	37232010	40616408	-0.0196
TCGA-W5-AA2W-01A	17	40622836	41437168	0.0644
TCGA-W5-AA2W-01A	17	41437368	50423503	-0.0106
TCGA-W5-AA2W-01A	17	50424296	56868833	0.0655
TCGA-W5-AA2W-01A	17	56868850	68691865	0.0149
TCGA-W5-AA2W-01A	17	68692461	72299922	0.0713
TCGA-W5-AA2W-01A	17	72300040	82959812	-0.0052
TCGA-W5-AA2W-01A	18	326691	3973509	0.0395
TCGA-W5-AA2W-01A	18	3973988	11753717	0.0709
TCGA-W5-AA2W-01A	18	11755044	24539852	0.0382
TCGA-W5-AA2W-01A	18	24539865	32397782	0.1011
TCGA-W5-AA2W-01A	18	32401062	32401063	-1.1133
TCGA-W5-AA2W-01A	18	32401065	34103757	0.1099
TCGA-W5-AA2W-01A	18	34106933	38056901	0.0716
TCGA-W5-AA2W-01A	18	38057880	45668437	0.11199999999999999
TCGA-W5-AA2W-01A	18	45671808	51740324	0.0624
TCGA-W5-AA2W-01A	18	51740564	57109177	0.1136
TCGA-W5-AA2W-01A	18	57109434	60026738	0.0657
TCGA-W5-AA2W-01A	18	60027633	62353148	0.1187
TCGA-W5-AA2W-01A	18	62354206	63597920	0.0432
TCGA-W5-AA2W-01A	18	63598443	74019762	0.11199999999999999
TCGA-W5-AA2W-01A	18	74021928	79349796	0.0604
TCGA-W5-AA2W-01A	19	283868	27749470	-0.0388
TCGA-W5-AA2W-01A	19	27749586	27913405	0.4122
TCGA-W5-AA2W-01A	19	27916712	34010219	0.4765
TCGA-W5-AA2W-01A	19	34013833	58370362	0.4223
TCGA-W5-AA2W-01A	20	472817	6193501	-0.004
TCGA-W5-AA2W-01A	20	6193852	16662824	0.0732
TCGA-W5-AA2W-01A	20	16662994	19227495	0.0224
TCGA-W5-AA2W-01A	20	19231448	19579256	0.0641
TCGA-W5-AA2W-01A	20	19580020	19583221	-0.9015
TCGA-W5-AA2W-01A	20	19584696	23112789	0.0467
TCGA-W5-AA2W-01A	20	23113136	31449137	0.0226
TCGA-W5-AA2W-01A	20	31452707	31461069	-0.6186
TCGA-W5-AA2W-01A	20	31465102	33264202	0.0011
TCGA-W5-AA2W-01A	20	33268268	37613969	-0.0355
TCGA-W5-AA2W-01A	20	37614458	43283691	0.0286
TCGA-W5-AA2W-01A	20	43287144	51908110	-0.0101
TCGA-W5-AA2W-01A	20	51911233	63588502	0.0173
TCGA-W5-AA2W-01A	21	13974127	14517450	0.051
TCGA-W5-AA2W-01A	21	14517747	30925733	0.0919
TCGA-W5-AA2W-01A	21	30928057	34108232	0.0196
TCGA-W5-AA2W-01A	21	34108340	40541323	0.0501
TCGA-W5-AA2W-01A	21	40541976	46262057	0.009000000000000001
TCGA-W5-AA2W-01A	22	16934932	36337358	0.0162
TCGA-W5-AA2W-01A	22	36338518	36350192	-0.7924
TCGA-W5-AA2W-01A	22	36352948	48940621	0.0002
TCGA-W5-AA2W-01A	X	3236359	24887548	0.0117
TCGA-W5-AA2W-01A	X	24888212	32929525	0.0497
TCGA-W5-AA2W-01A	X	32930587	44396671	0.0121
TCGA-W5-AA2W-01A	X	44402046	85844381	-0.0322
TCGA-W5-AA2W-01A	X	85845006	155677414	0.0068
TCGA-3X-AAVC-01A	1	3301765	101461638	0.031
TCGA-3X-AAVC-01A	1	101462111	107198921	-0.0074
TCGA-3X-AAVC-01A	1	107200388	119975336	0.0301
TCGA-3X-AAVC-01A	1	119978092	179640923	0.2357
TCGA-3X-AAVC-01A	1	179652797	179652946	-1.577
TCGA-3X-AAVC-01A	1	179654109	199525442	0.2227
TCGA-3X-AAVC-01A	1	199527057	207392409	0.2489
TCGA-3X-AAVC-01A	1	207392705	212585139	0.2228
TCGA-3X-AAVC-01A	1	212585262	212585748	-0.9554
TCGA-3X-AAVC-01A	1	212585871	221405132	0.2217
TCGA-3X-AAVC-01A	1	221406716	221407063	-1.581
TCGA-3X-AAVC-01A	1	221407528	222738922	0.1975
TCGA-3X-AAVC-01A	1	222741650	236450876	0.2415
TCGA-3X-AAVC-01A	1	236452188	247650984	0.2118
TCGA-3X-AAVC-01A	2	480597	8205101	-0.0364
TCGA-3X-AAVC-01A	2	8205410	12844836	0.0067
TCGA-3X-AAVC-01A	2	12847878	24094188	-0.0236
TCGA-3X-AAVC-01A	2	24108967	50329533	0.004
TCGA-3X-AAVC-01A	2	50331854	139781427	-0.013999999999999999
TCGA-3X-AAVC-01A	2	139784698	146540670	-0.0486
TCGA-3X-AAVC-01A	2	146542641	241537572	-0.0085
